species_no,scientific_name,species_id
9363,puffinus tenuirostris,/m/07fdg2
9364,bycanistes bucinator,/m/07ftcc
9365,uraeginthus granatinus,/m/0280t11
9366,eupsittula pertinax,/m/02w4z0g
9367,fluvicola nengeta,/m/02w6lbx
9368,cursorius cursor,/m/01_1l1
9369,acanthis cabaret,/m/02p1n8h
9370,ninox boobook,/m/011l5tzd
9371,megascops choliba,/m/02w54rf
9372,dicrurus leucophaeus,/m/030_6p
9373,anas gracilis,/m/0358qf
9374,bubo philippensis,/m/09pklh
9375,phalacrocorax pelagicus,/m/01g46r
9376,petroica goodenovii,/m/02rjpj0
9377,ichthyophaga ichthyaetus,/m/02s01r
9378,tyrannus dominicensis,/m/06r94d
9379,cyanoramphus auriceps,/m/02wvcrr
9380,petrochelidon,/m/026hy2s
9381,glaucidium perlatum,/m/02sdy_
9382,eupsittula canicularis,/m/0fbf85
9383,buteo augur,/m/0h7lbns
9384,puffinus mauretanicus,/m/01svlj
9385,parkesia noveboracensis,/m/0264p6
9386,dacnis cayana,/m/066wfk
9387,poecile rufescens,/m/0cddm4
9388,megalapteryx didinus,/m/07txz8
9389,contopus sordidulus,/m/025bct
9390,cerorhinca monocerata,/m/04sglp
9391,calidris tenuirostris,/m/021fkx
9392,treron calvus,/m/02w5g4p
9393,anthornis melanura,/m/0506w3
9394,leipoa ocellata,/m/01cgh4
9395,parus aplonotus,/m/0tkgflq
9396,phylloscopus borealis,/m/01hwyv
9397,coracopsis barklyi,/m/05pdgjl
9398,milvago chimachima,/m/061h9t
9399,pardalotus punctatus,/m/07j3t7
9400,accipiter virgatus,/m/02cd1x
9401,acrobatornis fonsecai,/m/02w5m_l
9402,buteo plagiatus,/m/010phflk
9403,psaltriparus minimus,/m/01fdl3
9404,phaethon rubricauda,/m/04m6_3
9405,tetrao mlokosiewiczi,/m/04w418
9406,dinornis robustus,/m/05fcbb8
9407,astrapia mayeri,/m/0cp40h
9408,sporophila bouvreuil,/m/02w8bf2
9409,falco jugger,/m/090gm5
9410,hirundo neoxena,/m/034w3c
9411,apalopteron familiare,/m/0gz_0v
9412,tinamus solitarius,/m/02phh76
9413,amazonetta brasiliensis,/m/04lgbt
9414,turdus grayi,/m/09b03d
9415,bartramia longicauda,/m/01pfc6
9416,entomyzon cyanotis,/m/066bbw
9417,picoides kizuki,/m/0278rdl
9418,columba arquatrix,/m/027lfz9
9419,colibri coruscans,/m/027530_
9420,motacilla aguimp,/m/02w7661
9421,caprimulgus affinis,/m/0bw5tz
9422,bucanetes githagineus,/m/020mdy
9423,aceros cassidix,/m/0289h0n
9424,anhinga rufa,/m/0381yn
9425,cyrtonyx montezumae,/m/0flgcg
9426,caprimulgus ruficollis,/m/01_309
9427,melierax canorus,/m/02pstsg
9428,lonchura atricapilla,/m/0339lc
9429,falco rufigularis,/m/04ml81
9430,oriolus kundoo,/m/01f25v
9431,leucosticte atrata,/m/0240_l
9432,threskiornis melanocephalus,/m/02s27z
9433,aramides saracura,/m/02w5l3y
9434,stercorarius antarcticus,/m/060npk
9435,plectropterus gambensis,/m/02dhm9
9436,aphriza virgata,/m/03pcfd
9437,psittinus cyanurus,/m/02qqjyj
9438,pyrrhura rupicola,/m/02qg0tb
9439,musophaga violacea,/m/02bmsq
9440,boissonneaua jardini,/m/02vtr94
9441,ardeola speciosa,/m/026b_sm
9442,tyrannus savana,/m/0273mr5
9443,merops leschenaulti,/m/02n5tp
9444,setophaga chrysoparia,/m/05tdh8
9445,toxostoma curvirostre,/m/07c9fd
9446,bostrychia hagedash,/m/0fkyl8
9447,ithaginis cruentus,/m/02xhdq
9448,ninox connivens,/m/0bl0z1
9449,calocitta colliei,/m/02rlsd3
9450,pionus maximiliani,/m/02w501c
9451,ephippiorhynchus asiaticus,/m/02nx19
9452,tinamus major,/m/06d3qy
9453,ammodramus savannarum,/m/0277y_
9454,chlorophanes spiza,/m/058smq
9455,zonotrichia atricapilla,/m/0908vv
9456,alipiopsitta xanthops,/m/0db17m
9457,porzana pusilla,/m/01znv1
9458,psiloscops flammeolus,/m/0375z0
9459,cicinnurus magnificus,/m/0d0knh
9460,geokichla citrina,/m/01998d
9461,onychoprion anaethetus,/m/022s70
9462,drepanis coccinea,/m/02q1zw
9463,anthus petrosus,/m/01xt6m
9464,egretta novaehollandiae,/m/02cqzk
9465,buphagus africanus,/m/02zyzb
9466,rhynchopsitta pachyrhyncha,/m/0f1sl7
9467,phalaropus tricolor,/m/01wv1b
9468,petrochelidon pyrrhonota,/m/024zs0
9469,otus megalotis,/m/039j8z
9470,corvus leucognaphalus,/m/029sb7
9471,calothorax pulcher,/m/02vtrbw
9472,asarcornis scutulata,/m/04ll9p
9473,lorius garrulus,/m/027kb7r
9474,pteroglossus bailloni,/m/02w8x3_
9475,tyto multipunctata,/m/02r8krj
9476,amazona barbadensis,/m/04dlv9
9477,florisuga mellivora,/m/05h68s
9478,melanerpes aurifrons,/m/05mr_d
9479,columbina inca,/m/09c6kp
9480,dulus dominicus,/m/01p0qp
9481,sylvia hortensis,/m/023378
9482,asio stygius,/m/0268pmx
9483,phalacrocorax sulcirostris,/m/0bht_6
9484,contopus virens,/m/025bbs
9485,corvus coronoides,/m/01f0ft
9486,platalea regia,/m/07_h1_
9487,platalea alba,/m/02cqgq
9488,urocissa ornata,/m/02k6dv
9489,psittacula columboides,/m/07wfwt
9490,xenus cinereus,/m/020ttv
9491,anthracothorax mango,/m/02vtr50
9492,anhima cornuta,/m/03kgb_
9493,hieraaetus morphnoides,/m/0fwmyw
9494,emberiza spodocephala,/m/024yq1
9495,turdoides striata,/m/02y38p
9496,cuculus micropterus,/m/04br87
9497,cacatua tenuirostris,/m/02lj9l
9498,columba janthina,/m/02w5bhk
9499,setophaga nigrescens,/m/03lbny
9500,buteogallus urubitinga,/m/04x4py
9501,leptoptilos dubius,/m/09l_p2
9502,dendrocitta vagabunda,/m/01fhj2
9503,cepphus columba,/m/01vkfq
9504,oreothlypis ruficapilla,/m/029lnd
9505,carpodacus roseus,/m/02vt94b
9506,megaceryle maxima,/m/094h1h
9507,bombycilla japonica,/m/026vpwp
9508,campephilus magellanicus,/m/0gnw4x
9509,alcedo azurea,/m/0bb427
9510,charadrius mongolus,/m/020fsk
9511,buteo rufofuscus,/m/02ptx49
9512,coracias cyanogaster,/m/02qpj1
9513,calocitta formosa,/m/0fkf_8
9514,merops bullockoides,/m/0265m6z
9515,parus niger,/m/02w7mxv
9516,icterus bullockii,/m/021_kl
9517,rhipidura fuliginosa,/m/07k51s4
9518,oreortyx pictus,/m/0gc76y
9519,sicalis luteola,/m/06hj3p
9520,streptopelia tranquebarica,/m/09qsj3
9521,apteryx mantelli,/m/025s4n8
9522,glaucidium nana,/m/02w54cp
9523,neochmia temporalis,/m/0blrk_
9524,sphyrapicus ruber,/m/01zpyt
9525,apus affinis,/m/0211m2
9526,ramphastos swainsonii,/m/083g82
9527,dacelo leachii,/m/01kyl8
9528,eupetomena macroura,/m/02vtsgm
9529,eudyptes moseleyi,/m/05c4xl4
9530,ocreatus underwoodii,/m/02753mk
9531,falco cenchroides,/m/021w_d
9532,phalcoboenus australis,/m/0c3m6b
9533,calandrella brachydactyla,/m/0245th
9534,amandava subflava,/m/0269gln
9535,patagioenas flavirostris,/m/0c1c7d
9536,calyptomena viridis,/m/0cwms6
9537,charadrius wilsonia,/m/02t8jv
9538,tigrisoma lineatum,/m/02w4q01
9539,phalacrocorax atriceps,/m/02q_dym
9540,mergus octosetaceus,/m/03j7hf
9541,caprimulgus indicus,/m/0bw5sl
9542,phylloscopus trochiloides,/m/01hwzl
9543,merops nubicoides,/m/02rmnjb
9544,psittacara erythrogenys,/m/05f003
9545,poicephalus rufiventris,/m/0279nds
9546,platycercus caledonicus,/m/02q3p0r
9547,aethia cristatella,/m/0b7l1s
9548,oxyura vittata,/m/094_tg
9549,aceros nipalensis,/m/09qr93
9550,poephila cincta,/m/0281g65
9551,tadorna variegata,/m/04lfwy
9552,zoothera dauma,/m/0199jl
9553,oenanthe pleschanka,/m/01br6j
9554,anthus rubescens,/m/025248
9555,fringilla teydea,/m/01jztx
9556,buteo galapagoensis,/m/05pggh
9557,colibri thalassinus,/m/086yb3
9558,tringa  incana,/m/0c2p45
9559,treron sieboldii,/m/02w5gfm
9560,pezoporus occidentalis,/m/03yfj_
9561,morphnus guianensis,/m/02pndl7
9562,cyanocorax chrysops,/m/0262jd3
9563,oreothlypis peregrina,/m/026cng
9564,agapornis pullarius,/m/026j7j4
9565,melospiza georgiana,/m/0277gn
9566,gallirallus okinawae,/m/02w5lnf
9567,anthracoceros coronatus,/m/02ts4n
9568,pelecanus thagus,/m/0310d9
9569,spizella pusilla,/m/027h8n
9570,geopelia placida,/m/0bnwyn
9571,calidris himantopus,/m/022_f4
9572,alisterus amboinensis,/m/0262q1l
9573,cacatua ducorpsii,/m/03k53h
9574,selasphorus sasin,/m/07db8q
9575,amazona viridigenalis,/m/0bfjh_
9576,amblyornis inornata,/m/0cxbv8
9577,catharus fuscescens,/m/022y2s
9578,merops nubicus,/m/026kfn9
9579,zenaida auriculata,/m/07qkwv
9580,oryzoborus maximiliani,/m/02w7k_k
9581,nisaetus philippensis,/m/02w4ks8
9582,lonchura malabarica,/m/032ykc
9583,poecile gambeli,/m/04zsjg
9584,ichthyaetus ichthyaetus,/m/0211c_
9585,pycnonotus xanthopygos,/m/0280yt2
9586,serilophus lunatus,/m/02w881t
9587,ducula bicolor,/m/04d_2n
9588,tockus nasutus,/m/02tp12
9589,halcyon senegalensis,/m/02qzv8
9590,petroica rodinogaster,/m/02w7np7
9591,leptocoma zeylonica,/m/02x50p
9592,campylopterus hemileucurus,/m/0466cx
9593,cyanocorax caeruleus,/m/07hswk
9594,chroicocephalus philadelphia,/m/01xd49
9595,carpodacus sibiricus,/m/02vtb49
9596,accipiter gularis,/m/026c19h
9597,ploceus velatus,/m/02qrgd4
9598,geokichla interpres,/m/02rntxk
9599,cinnyris osea,/m/02rln4p
9600,circus spilonotus,/m/02p16hr
9601,xema sabini,/m/021_11
9602,corvus albicollis,/m/01fycf
9603,aplonis panayensis,/m/02w562j
9604,dinornis novaezealandiae,/m/05fcb34
9605,eugenes fulgens,/m/0bpqtt
9606,vireo gilvus,/m/024z6w
9607,herpetotheres cachinnans,/m/057mn1
9608,oxyura australis,/m/09hlty
9609,picoides arcticus,/m/01zlx4
9610,lagonosticta senegala,/m/033hq2
9611,loriculus galgulus,/m/03c3kz
9612,athene blewitti,/m/0dtspj
9613,butastur indicus,/m/026f5_s
9614,urocissa flavirostris,/m/05_npl
9615,syrrhaptes paradoxus,/m/01xhxp
9616,hippolais polyglotta,/m/01zny1
9617,bucorvus abyssinicus,/m/07n2gy
9618,eudyptes sclateri,/m/02qtjy
9619,dicrurus adsimilis,/m/02ckmm
9620,morus capensis,/m/070zxs
9621,crossoptilon crossoptilon,/m/01yw2f
9622,chondestes grammacus,/m/025fq3
9623,cacatua sulphurea citrinocristata,/m/03hzwk
9624,lophornis ornatus,/m/05p01z
9625,setophaga citrina,/m/0264zg
9626,psittacara leucophthalma,/m/026yl08
9627,rhodostethia rosea,/m/02233d
9628,apteryx australis,/m/025rv9m
9629,platycercus icterotis,/m/0268_zp
9630,tryngites subruficollis,/m/022_tm
9631,anodorhynchus glaucus,/m/03kqln
9632,calonectris diomedea,/m/012nf3rw
9633,rallus crepitans,/m/02b6bf
9634,strix seloputo,/m/02r8g4p
9635,patagona gigas,/m/03181v
9636,ptilinopus jambu,/m/0b2mzz
9637,francolinus pondicerianus,/m/0bbr8y
9638,otus senegalensis,/m/0gkzh8
9639,brotogeris chiriri,/m/0gx54b
9640,microcarbo melanoleucos,/m/01nzl7
9641,dicaeum trochileum,/m/02w6fh1
9642,synthliboramphus antiquus,/m/021ssy
9643,ducula melanochroa,/m/02w5c86
9644,chloephaga picta,/m/04lfyg
9645,tyto soumagnei,/m/04yr1m
9646,apus pallidus,/m/0212fb
9647,emberiza cioides,/m/02w5w6w
9648,paradisaea minor,/m/0d5p41
9649,sturnella loyca,/m/02w60rn
9650,gyps bengalensis,/m/019jvx
9651,haliastur sphenurus,/m/0blsdn
9652,muscicapa latirostris,/m/02_9wd
9653,gypohierax angolensis,/m/019lgt
9654,charadrius leschenaultii,/m/020fqh
9655,panterpe insignis,/m/0brfj1
9656,amazona vinacea,/m/02w4ynh
9657,euplectes franciscanus,/m/034w79
9658,bugeranus carunculatus,/m/01x6wv
9659,setophaga pensylvanica,/m/025smp
9660,pycnonotus barbatus,/m/02xwvr
9661,netta peposaca,/m/033ldg
9662,chloroceryle amazona,/m/0b_mg3
9663,salpinctes obsoletus,/m/027zrd
9664,merganetta armata,/m/03wxw1
9665,cyanerpes cyaneus,/m/05920t
9666,setophaga tigrina,/m/025pyb
9667,pagodroma nivea,/m/0ch2g7
9668,quiscalus major,/m/03425f
9669,brotogeris versicolurus,/m/0gwr2s
9670,hypothymis azurea,/m/031v5w
9671,petronia petronia,/m/020ph3
9672,setophaga virens,/m/028fk3
9673,melozone crissalis,/m/028pfm
9674,egretta gularis,/m/0296jb
9675,agapornis taranta,/m/02pvzzm
9676,colius striatus,/m/0h6t1z
9677,bambusicola thoracicus,/m/09qm4t
9678,anthracoceros malayanus,/m/02rd9xh
9679,polyplectron napoleonis,/m/0cgrks
9680,limicola falcinellus,/m/01zdmg
9681,turdus naumanni,/m/09gb9rl
9682,antilophia bokermanni,/m/0fhm17
9683,lagopus leucura,/m/037k02
9684,ramphastos tucanus,/m/08b__w
9685,tauraco corythaix,/m/02pz035
9686,calypte costae,/m/07d9rj
9687,spizaetus tyrannus,/m/02x3yv4
9688,chroicocephalus genei,/m/01w4gw
9689,uraeginthus angolensis,/m/0280srf
9690,brachyramphus marmoratus,/m/04lvpp
9691,vermivora chrysoptera,/m/0269_l
9692,vanellus gregarius,/m/020fz2
9693,centropus senegalensis,/m/02n0bm
9694,rhodonessa caryophyllacea,/m/03p__t
9695,ptilinopus pulchellus,/m/026msm3
9696,orthotomus sutorius,/m/02prnc
9697,phalacrocorax harrisi,/m/04ztjb
9698,emberiza rustica,/m/024b_1
9699,nyctidromus albicollis,/m/03rvdf
9700,pterocles orientalis,/m/03x7j_
9701,calamospiza melanocorys,/m/02jkkg
9702,luscinia brunnea,/m/030rw7
9703,todus multicolor,/m/08mgmt
9704,centrocercus minimus,/m/07s6fms
9705,callipepla squamata,/m/0cq30v
9706,ramphastos dicolorus,/m/026q2h5
9707,tachycineta thalassina,/m/02czyd
9708,cicinnurus respublica,/m/02hfv5
9709,phaethon  lepturus,/m/07ys4h
9710,melanitta americana,/m/01w_0p
9711,ardeola grayii,/m/0296lv
9712,cinnyricinclus leucogaster,/m/02w56by
9713,accipiter brevipes,/m/045hg6
9714,amazona leucocephala,/m/07xgqg
9715,anas bahamensis,/m/01nj4s
9716,lonchura cantans,/m/032ygw
9717,euphonia violacea,/m/065d1w
9718,phaethon  aethereus,/m/01wxk6
9719,columbina passerina,/m/02wd36
9720,ardeola bacchus,/m/05m1f1
9721,polysticta stelleri,/m/01zy82
9722,melanocorypha bimaculata,/m/023xfd
9723,centropus sinensis,/m/02n06b
9724,thalasseus elegans,/m/022lhj
9725,tasmanian wedge-tailed eagle,/m/026lp12
9726,lophotriorchis kienerii,/m/02thjn
9727,calonectris borealis,/m/01t3pw
9728,tringa solitaria,/m/01qh4z
9729,piaya cayana,/m/0cvjms
9730,amazona albifrons,/m/05frjl
9731,gallinula galeata,/m/0h1gf1q
9732,sarkidiornis melanotos,/m/029rlv
9733,manorina melanocephala,/m/0372f5
9734,euplectes orix,/m/03h3j5w
9735,forpus xanthopterygius,/m/02rnj9z
9736,emberiza pusilla,/m/024byk
9737,dicaeum cruentatum,/m/02w6f1n
9738,calidris temminckii,/m/01z7wp
9739,ceratopipra mentalis,/m/02w7rcy
9740,myiarchus crinitus,/m/026gtz
9741,rallus limicola,/m/01t47l
9742,limosa fedoa,/m/01v1ck
9743,ptilopsis granti,/m/03c2800
9744,trigonoceps occipitalis,/m/0286cql
9745,pionus senilis,/m/0ff1r2
9746,ixoreus naevius,/m/0259z1
9747,setophaga dominica,/m/033rzd
9748,cettia cetti,/m/01yq_7
9749,falco novaeseelandiae,/m/02ksg7
9750,limosa haemastica,/m/01v857
9751,alcedo meninting,/m/0g4mj1
9752,grus monacha,/m/080x0r
9753,tyto tenebricosa,/m/0bnzy1
9754,lathamus discolor,/m/0c8gl_
9755,calidris fuscicollis,/m/01tpw7
9756,platycercus adscitus,/m/0fs65w
9757,tockus leucomelas,/m/02tqs5
9758,lophura leucomelanos,/m/0bzbmn
9759,corvus dauuricus,/m/01fzyq
9760,puffinus gravis,/m/01syjl
9761,anthus cervinus,/m/01xz4f
9762,caracara cheriway,/m/02tf5q
9763,carduelis citrinella,/m/03ypvn
9764,oceanodroma leucorhoa,/m/01j0th
9765,setophaga cerulea,/m/028mmm
9766,brotogeris cyanoptera,/m/02w4z74
9767,coccyzus americanus,/m/01yxbj
9768,sporophila lineola,/m/02w8bm8
9769,gubernatrix cristata,/m/02w6rnh
9770,vanellus indicus,/m/029gr8
9771,oenanthe deserti,/m/01br5b
9772,calidris ruficollis,/m/01z7qd
9773,thraupis palmarum,/m/063mvh
9774,chroicocephalus novaehollandiae,/m/03419s
9775,lorius lory,/m/02qb1bv
9776,icterus jamacaii,/m/02w6w16
9777,larus schistisagus,/m/08k7y_
9778,treron vernans,/m/02w5ghb
9779,vidua macroura,/m/033xds
9780,phylloscopus inornatus,/m/01jdz1
9781,strix woodfordii,/m/02r8jqh
9782,polyboroides typus,/m/02rwgw
9783,phoebastria nigripes,/m/04njb7
9784,circaetus pectoralis,/m/025wz16
9785,glaucidium brasilianum,/m/04t_l9
9786,ictinia mississippiensis,/m/07h64p
9787,vanellus spinosus,/m/029gpb
9788,calyptorhynchus latirostris,/m/0cvw20
9789,actophilornis africanus,/m/029xkk
9790,psittacula derbiana,/m/07z5rm
9791,cacatua ophthalmica,/m/0cg1wm
9792,leuconotopicus borealis,/m/02x16f
9793,volatinia jacarina,/m/055ch7
9794,todiramphus sanctus,/m/07rn1s
9795,polihierax semitorquatus,/m/0cr9ht
9796,melanerpes uropygialis,/m/050qvc
9797,acridotheres melanopterus,/m/02w57hb
9798,cynanthus latirostris,/m/0263cmx
9799,spinus atrata,/m/02vt22c
9800,plegadis chihi,/m/01jfct
9801,dendragapus obscurus,/m/02gpmq
9802,megarynchus pitangua,/m/0565xv
9803,bucephala islandica,/m/01n5vg
9804,columba leucomela,/m/0c397h
9805,limnodromus griseus,/m/01twys
9806,lanius schach,/m/01d0km
9807,falco berigora,/m/0583qk
9808,lophaetus occipitalis,/m/08xt29
9809,dendrocopos syriacus,/m/04hn58
9810,circaetus cinereus,/m/02w4k17
9811,pluvianus aegyptius,/m/03_rym
9812,polioptila caerulea,/m/024cpw
9813,oreothlypis celata,/m/029zw6
9814,pelecanus philippensis,/m/02r5ss
9815,ceyx erithaca,/m/02w5h38
9816,pseudoleistes guirahuro,/m/02w7xkm
9817,tangara seledon,/m/062bry
9818,pterocles alchata,/m/03x5bd
9819,anseranas semipalmata,/m/027r38
9820,todiramphus chloris,/m/02qjj7g
9821,ramphocelus bresilius,/m/02w7yxl
9822,quelea quelea,/m/051gcz
9823,chen canagica,/m/01s8yy
9824,montifringilla nivalis,/m/0418v0
9825,jacana jacana,/m/050136
9826,setophaga palmarum,/m/0292xy
9827,ardea cocoi,/m/02w4pqs
9828,strix nigrolineata,/m/02w544d
9829,amazona farinosa,/m/06zrqd
9830,ploceus manyar,/m/0c0t37
9831,coscoroba coscoroba,/m/0221bt
9832,patagioenas fasciata,/m/062qtt
9833,grus nigricollis,/m/080wqh
9834,vireo olivaceus,/m/024tpf
9835,emberiza melanocephala,/m/02b5j1
9836,eudyptes pachyrhynchus,/m/02r08l
9837,gallicolumba luzonica,/m/03bcvy
9838,halcyon pileata,/m/02qzm_
9839,chloropsis sonnerati,/m/02w6306
9840,sporophila nigricollis,/m/02w8bpp
9841,spiza americana,/m/02f3m_
9842,phodilus badius,/m/0cffhr
9843,anas undulata,/m/027gkx
9844,anthracoceros albirostris,/m/02w4r4h
9845,ensifera ensifera,/m/090_rz
9846,streptopelia roseogrisea,/m/0272hx
9847,cochlearius cochlearius,/m/01dkq8
9848,priotelus temnurus,/m/02w8yzg
9849,necrosyrtes monachus,/m/019lhj
9850,icteria virens,/m/029lqp
9851,tyrannus verticalis,/m/0256dw
9852,lophonetta specularioides,/m/06kffz
9853,crossoptilon auritum,/m/0fkblb
9854,gallus lafayettii,/m/02wf_2
9855,acanthisitta chloris,/m/092dj_
9856,selasphorus calliope,/m/02ddh1
9857,cereopsis novaehollandiae,/m/027qmk
9858,dicrurus paradiseus,/m/030_cc
9859,emberiza cia,/m/0348cb
9860,poicephalus robustus,/m/0279n9b
9861,oenanthe hispanica,/m/01br5p
9862,chen rossii,/m/02mzzs
9863,locustella naevia,/m/01yr4d
9864,anastomus oscitans,/m/02svw0
9865,ptyonoprogne rupestris,/m/01_348
9866,gelochelidon nilotica,/m/01_pj5
9867,calyptorhynchus lathami,/m/08zxh3
9868,setophaga caerulescens,/m/028h35
9869,pycnonotus goiavier,/m/0cd7j3
9870,melanitta deglandi,/m/01xqgg
9871,cyanocompsa brissonii,/m/02vtv_1
9872,buteogallus solitarius,/m/026_gvq
9873,corythaeola cristata,/m/0ch8d6
9874,locustella luscinioides,/m/01yt6x
9875,prinia familiaris,/m/02w7w7p
9876,thraupis episcopus,/m/04r590
9877,setophaga magnolia,/m/025x65
9878,oenanthe isabellina,/m/01br4_
9879,strix occidentalis caurina,/m/0bhb6d
9880,forpus passerinus,/m/06g8bb
9881,gracupica nigricollis,/m/02w57ht
9882,chloris sinica,/m/08r86j
9883,lophura ignita,/m/0gzb8n
9884,asio flammeus sandwichensis,/m/02pg_vr
9885,lophura swinhoii,/m/02rd0w4
9886,pipile jacutinga,/m/02p8rx7
9887,paroaria dominicana,/m/02w7mb7
9888,hymenolaimus malacorhynchos,/m/03wnbr
9889,gyps indicus,/m/019jwp
9890,egretta sacra,/m/051d_f
9891,icterus cucullatus,/m/0223hf
9892,auriparus flaviceps,/m/084qxw
9893,smooth-billed ani,/m/06lj4v
9894,euphagus carolinus,/m/022c98
9895,porphyrio hochstetteri,/m/034vrb
9896,geranoaetus albicaudatus,/m/0dfnmm
9897,leptoptilos javanicus,/m/02nwxv
9898,larus occidentalis,/m/04hjj1
9899,rhinoplax vigil,/m/073mmw
9900,tauraco erythrolophus,/m/0cgqtm
9901,cissa chinensis,/m/01ffnp
9902,aquila spilogaster,/m/02rtw3
9903,corvus splendens,/m/01f6km
9904,pooecetes gramineus,/m/027h5c
9905,pelecanus rufescens,/m/028qcn
9906,zosterops palpebrosus,/m/02jjql
9907,sula dactylatra,/m/07zl45
9908,pheucticus melanocephalus,/m/08s5tn
9909,emberiza aureola,/m/024hmj
9910,setophaga americana,/m/02617d
9911,aramides cajaneus,/m/02w5l1w
9912,setophaga striata,/m/025sl6
9913,charadrius semipalmatus,/m/01pf9n
9914,gallirallus australis,/m/020pq0
9915,certhia americana,/m/024j9l
9916,tragopan temminckii,/m/0dnz01
9917,apus pacificus,/m/0214w9
9918,agapornis canus,/m/026jm9q
9919,marmaronetta angustirostris,/m/02n93_
9920,ocyceros birostris,/m/05zt3h
9921,sayornis nigricans,/m/09p4kg
9922,stagonopleura guttata,/m/0281dr1
9923,eurypyga helias,/m/01dy3l
9924,mesophoyx intermedia,/m/02t5lg
9925,aratinga nenday,/m/0gxzj9
9926,regulus satrapa,/m/0246g2
9927,haematopus bachmani,/m/04kc8k
9928,cyanistes cyanus,/m/0431yf
9929,vanellus miles,/m/029jjb
9930,euplectes progne,/m/02w6kq5
9931,diopsittaca nobilis,/m/087qqv
9932,onychorhynchus coronatus,/m/09yf2r
9933,poicephalus gulielmi,/m/026x134
9934,psarocolius decumanus,/m/04zvwn
9935,callipepla gambelii,/m/0828mk
9936,onychoprion fuscatus,/m/022s7c
9937,gyps himalayensis,/m/019jrf
9938,sylvia cantillans,/m/01ykz7
9939,protonotaria citrea,/m/029vyx
9940,lessonia rufa,/m/02w6_5l
9941,cardinalis sinuatus,/m/08s7lq
9942,pycnonotus leucotis,/m/0c_hwb
9943,alectura lathami,/m/071x4t
9944,acrocephalus paludicola,/m/01ywvx
9945,notiomystis cincta,/m/06_3tr
9946,merops persicus,/m/01k1lw
9947,psarocolius montezuma,/m/0bxzxn
9948,columbina talpacoti,/m/07nfm6
9949,neophema chrysogaster,/m/03yflc
9950,amazona autumnalis,/m/0cbrcb
9951,polytelis alexandrae,/m/077y1s
9952,tragopan satyra,/m/095fbf
9953,tetraogallus caspius,/m/04j74y
9954,poicephalus meyeri,/m/0f0zs6
9955,poecile carolinensis,/m/02fc8k
9956,alauda gulgula,/m/0dbvl7
9957,scolopax minor,/m/01tkh8
9958,anthus campestris,/m/01xz3_
9959,ara rubrogenys,/m/066y4x
9960,sturnella magna,/m/021t9y
9961,eos bornea or eos rubra,/m/02w4zs_
9962,uria lomvia,/m/021p0c
9963,pionites leucogaster,/m/02w4_vb
9964,loddigesia mirabilis,/m/0cmqsn
9965,megaceryle torquata,/m/0268mmd
9966,accipiter trivirgatus,/m/02s055
9967,ardea goliath,/m/080zb1
9968,porzana parva,/m/01zl_m
9969,chloroceryle americana,/m/05svt2
9970,campephilus imperialis,/m/02lnxh
9971,syrmaticus soemmerringii,/m/0f602s
9972,passer hispaniolensis,/m/01w6_c
9973,pteroglossus torquatus,/m/08f4cb
9974,sylvia undata,/m/01yn2b
9975,sterna dougallii,/m/01_kw7
9976,anas fulvigula,/m/02t7vn
9977,sylvia nisoria,/m/01ykc0
9978,taeniopygia bichenovii,/m/039dn7
9979,rhea pennata,/m/025skzz
9980,lanius meridionalis,/m/01cvl0
9981,passerella iliaca,/m/01ynbc
9982,thraupis sayaca,/m/02w8hs9
9983,porphyrio martinicus,/m/022b_z
9984,alcedo cristata,/m/02qslz
9985,icterus spurius,/m/021_nr
9986,callonetta leucophrys,/m/04lmlp
9987,hirundapus caudacutus,/m/0214z4
9988,amadina erythrocephala,/m/028057p
9989,otidiphaps nobilis,/m/047m80
9990,crax rubra,/m/0fkd46
9991,cinclus mexicanus,/m/0k5w2
9992,clanga hastata,/m/0fkkht
9993,pipilo erythrophthalmus,/m/01xp7s
9994,mirafra javanica,/m/0bzblh
9995,glaucidium brodiei,/m/02w546b
9996,pipilo maculatus,/m/01xr1z
9997,nesoenas mayeri,/m/089kqv
9998,ficedula narcissina,/m/09yx8g
9999,pteridophora alberti,/m/0cfq5r
10000,rupornis magnirostris,/m/0df65f
10001,ixobrychus sinensis,/m/02k5mt
